"tahun","bulan","kota_administrasi","kecamatan","penderita_dbd","meninggal","periode_data"
"2020","05","Jakarta Timur","Makasar","12","0","202005"
"2020","06","Jakarta Timur","Makasar","12","0","202006"
"2020","07","Jakarta Timur","Makasar","2","0","202007"
"2020","08","Jakarta Timur","Makasar","2","0","202008"
"2020","09","Jakarta Timur","Makasar","1","0","202009"
"2020","10","Jakarta Timur","Makasar","2","0","202010"
"2020","11","Jakarta Timur","Makasar","0","0","202011"
"2020","12","Jakarta Timur","Makasar","0","0","202012"
"2020","01","Jakarta Timur","Matraman","0","0","202001"
"2020","02","Jakarta Timur","Matraman","16","0","202002"
"2020","03","Jakarta Timur","Matraman","52","0","202003"
"2020","04","Jakarta Timur","Matraman","28","0","202004"
"2020","05","Jakarta Timur","Matraman","21","0","202005"
"2020","06","Jakarta Timur","Matraman","4","0","202006"
"2020","07","Jakarta Timur","Matraman","1","0","202007"
"2020","08","Jakarta Timur","Matraman","1","0","202008"
"2020","09","Jakarta Timur","Matraman","1","0","202009"
"2020","10","Jakarta Timur","Matraman","0","0","202010"
"2020","11","Jakarta Timur","Matraman","0","0","202011"
"2020","12","Jakarta Timur","Matraman","0","0","202012"
"2020","01","Jakarta Timur","Pasar Rebo","19","0","202001"
"2020","02","Jakarta Timur","Pasar Rebo","29","0","202002"
"2020","03","Jakarta Timur","Pasar Rebo","35","0","202003"
"2020","04","Jakarta Timur","Pasar Rebo","14","0","202004"
"2020","05","Jakarta Timur","Pasar Rebo","14","0","202005"
"2020","06","Jakarta Timur","Pasar Rebo","21","0","202006"
"2020","07","Jakarta Timur","Pasar Rebo","5","0","202007"
"2020","08","Jakarta Timur","Pasar Rebo","0","0","202008"
"2020","09","Jakarta Timur","Pasar Rebo","3","0","202009"
"2020","10","Jakarta Timur","Pasar Rebo","2","0","202010"
"2020","11","Jakarta Timur","Pasar Rebo","4","0","202011"
"2020","12","Jakarta Timur","Pasar Rebo","0","0","202012"
"2020","01","Jakarta Timur","Pulo Gadung","2","0","202001"
"2020","02","Jakarta Timur","Pulo Gadung","18","0","202002"
"2020","03","Jakarta Timur","Pulo Gadung","39","0","202003"
"2020","04","Jakarta Timur","Pulo Gadung","28","0","202004"
"2020","05","Jakarta Timur","Pulo Gadung","18","0","202005"
"2020","06","Jakarta Timur","Pulo Gadung","7","0","202006"
"2020","07","Jakarta Timur","Pulo Gadung","1","0","202007"
"2020","08","Jakarta Timur","Pulo Gadung","0","0","202008"
"2020","09","Jakarta Timur","Pulo Gadung","0","0","202009"
"2020","10","Jakarta Timur","Pulo Gadung","0","0","202010"
"2020","11","Jakarta Timur","Pulo Gadung","0","0","202011"
"2020","12","Jakarta Timur","Pulo Gadung","0","0","202012"
"2020","01","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","202001"
"2020","02","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","1","0","202002"
"2020","03","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","202003"
"2020","04","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","202004"
"2020","05","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","202005"
"2020","06","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","202006"
"2020","07","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","202007"
"2020","08","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","202008"
"2020","09","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","202009"
"2020","10","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","202010"
"2020","11","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","202011"
"2020","12","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","202012"
"2020","01","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","4","0","202001"
"2020","02","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","202002"
"2020","03","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","202003"
"2020","04","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","202004"
"2020","05","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","202005"
"2020","06","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","202006"
"2020","07","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","202007"
"2020","08","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","202008"
"2020","09","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","202009"
"2020","10","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","202010"
"2020","11","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","202011"
"2020","12","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","202012"
"2019","04","Jakarta Barat","Cengkareng","121","0","201904"
"2019","05","Jakarta Barat","Cengkareng","92","0","201905"
"2019","06","Jakarta Barat","Cengkareng","35","0","201906"
"2019","07","Jakarta Barat","Cengkareng","18","0","201907"
"2019","08","Jakarta Barat","Cengkareng","9","0","201908"
"2019","09","Jakarta Barat","Cengkareng","3","0","201909"
"2019","10","Jakarta Barat","Cengkareng","7","0","201910"
"2019","11","Jakarta Barat","Cengkareng","13","0","201911"
"2019","12","Jakarta Barat","Cengkareng","12","0","201912"
"2019","01","Jakarta Barat","Grogol Petamburan","7","0","201901"
"2019","02","Jakarta Barat","Grogol Petamburan","22","0","201902"
"2019","03","Jakarta Barat","Grogol Petamburan","32","0","201903"
"2019","04","Jakarta Barat","Grogol Petamburan","19","0","201904"
"2019","05","Jakarta Barat","Grogol Petamburan","18","0","201905"
"2019","06","Jakarta Barat","Grogol Petamburan","7","0","201906"
"2019","07","Jakarta Barat","Grogol Petamburan","5","0","201907"
"2019","08","Jakarta Barat","Grogol Petamburan","0","0","201908"
"2019","09","Jakarta Barat","Grogol Petamburan","0","0","201909"
"2019","10","Jakarta Barat","Grogol Petamburan","0","0","201910"
"2019","11","Jakarta Barat","Grogol Petamburan","0","0","201911"
"2019","12","Jakarta Barat","Grogol Petamburan","0","0","201912"
"2019","01","Jakarta Barat","Kalideres","117","0","201901"
"2019","02","Jakarta Barat","Kalideres","137","0","201902"
"2019","03","Jakarta Barat","Kalideres","163","0","201903"
"2019","04","Jakarta Barat","Kalideres","90","0","201904"
"2019","05","Jakarta Barat","Kalideres","92","0","201905"
"2019","06","Jakarta Barat","Kalideres","70","0","201906"
"2019","07","Jakarta Barat","Kalideres","26","0","201907"
"2019","08","Jakarta Barat","Kalideres","10","0","201908"
"2019","09","Jakarta Barat","Kalideres","16","0","201909"
"2019","10","Jakarta Barat","Kalideres","13","0","201910"
"2019","11","Jakarta Barat","Kalideres","24","0","201911"
"2019","12","Jakarta Barat","Kalideres","24","0","201912"
"2019","01","Jakarta Barat","Kebon Jeruk","12","0","201901"
"2019","02","Jakarta Barat","Kebon Jeruk","23","0","201902"
"2019","03","Jakarta Barat","Kebon Jeruk","26","0","201903"
"2019","04","Jakarta Barat","Kebon Jeruk","14","0","201904"
"2019","05","Jakarta Barat","Kebon Jeruk","18","0","201905"
"2019","06","Jakarta Barat","Kebon Jeruk","13","0","201906"
"2019","07","Jakarta Barat","Kebon Jeruk","5","0","201907"
"2019","08","Jakarta Barat","Kebon Jeruk","2","0","201908"
"2019","09","Jakarta Barat","Kebon Jeruk","0","0","201909"
"2019","10","Jakarta Barat","Kebon Jeruk","0","0","201910"
"2019","11","Jakarta Barat","Kebon Jeruk","0","0","201911"
"2019","12","Jakarta Barat","Kebon Jeruk","1","0","201912"
"2019","01","Jakarta Barat","Kembangan","22","0","201901"
"2019","02","Jakarta Barat","Kembangan","37","0","201902"
"2019","03","Jakarta Barat","Kembangan","77","0","201903"
"2019","04","Jakarta Barat","Kembangan","40","0","201904"
"2019","05","Jakarta Barat","Kembangan","51","0","201905"
"2019","06","Jakarta Barat","Kembangan","25","0","201906"
"2019","07","Jakarta Barat","Kembangan","10","0","201907"
"2019","08","Jakarta Barat","Kembangan","4","0","201908"
"2019","09","Jakarta Barat","Kembangan","4","0","201909"
"2019","10","Jakarta Barat","Kembangan","0","0","201910"
"2019","11","Jakarta Barat","Kembangan","0","0","201911"
"2019","12","Jakarta Barat","Kembangan","8","0","201912"
"2019","01","Jakarta Barat","Palmerah","13","0","201901"
"2019","02","Jakarta Barat","Palmerah","37","0","201902"
"2019","03","Jakarta Barat","Palmerah","29","0","201903"
"2019","04","Jakarta Barat","Palmerah","16","0","201904"
"2019","05","Jakarta Barat","Palmerah","16","0","201905"
"2019","06","Jakarta Barat","Palmerah","11","0","201906"
"2019","07","Jakarta Barat","Palmerah","2","0","201907"
"2019","08","Jakarta Barat","Palmerah","4","0","201908"
"2019","09","Jakarta Barat","Palmerah","0","0","201909"
"2019","10","Jakarta Barat","Palmerah","2","0","201910"
"2019","11","Jakarta Barat","Palmerah","1","0","201911"
"2019","12","Jakarta Barat","Palmerah","2","0","201912"
"2019","01","Jakarta Barat","Taman Sari","6","0","201901"
"2019","02","Jakarta Barat","Taman Sari","22","0","201902"
"2019","03","Jakarta Barat","Taman Sari","27","0","201903"
"2019","04","Jakarta Barat","Taman Sari","14","0","201904"
"2019","05","Jakarta Barat","Taman Sari","6","0","201905"
"2019","06","Jakarta Barat","Taman Sari","7","0","201906"
"2019","07","Jakarta Barat","Taman Sari","4","0","201907"
"2019","08","Jakarta Barat","Taman Sari","0","0","201908"
"2019","09","Jakarta Barat","Taman Sari","1","0","201909"
"2019","10","Jakarta Barat","Taman Sari","1","0","201910"
"2019","11","Jakarta Barat","Taman Sari","1","0","201911"
"2019","12","Jakarta Barat","Taman Sari","0","0","201912"
"2019","01","Jakarta Barat","Tambora","5","0","201901"
"2019","02","Jakarta Barat","Tambora","28","0","201902"
"2019","03","Jakarta Barat","Tambora","38","0","201903"
"2019","04","Jakarta Barat","Tambora","19","0","201904"
"2019","05","Jakarta Barat","Tambora","11","0","201905"
"2019","06","Jakarta Barat","Tambora","8","0","201906"
"2019","07","Jakarta Barat","Tambora","3","0","201907"
"2019","08","Jakarta Barat","Tambora","2","0","201908"
"2019","09","Jakarta Barat","Tambora","1","0","201909"
"2019","10","Jakarta Barat","Tambora","0","0","201910"
"2019","11","Jakarta Barat","Tambora","1","0","201911"
"2019","12","Jakarta Barat","Tambora","2","0","201912"
"2019","01","Jakarta Selatan","Cilandak","16","0","201901"
"2019","02","Jakarta Selatan","Cilandak","15","0","201902"
"2019","03","Jakarta Selatan","Cilandak","7","0","201903"
"2019","04","Jakarta Selatan","Cilandak","2","0","201904"
"2019","05","Jakarta Selatan","Cilandak","2","0","201905"
"2019","06","Jakarta Selatan","Cilandak","3","0","201906"
"2019","07","Jakarta Selatan","Cilandak","3","0","201907"
"2019","08","Jakarta Selatan","Cilandak","0","0","201908"
"2019","09","Jakarta Selatan","Cilandak","0","0","201909"
"2019","10","Jakarta Selatan","Cilandak","0","0","201910"
"2019","11","Jakarta Selatan","Cilandak","1","0","201911"
"2019","12","Jakarta Selatan","Cilandak","1","0","201912"
"2019","01","Jakarta Selatan","Jagakarsa","53","0","201901"
"2019","02","Jakarta Selatan","Jagakarsa","68","0","201902"
"2019","03","Jakarta Selatan","Jagakarsa","49","0","201903"
"2019","04","Jakarta Selatan","Jagakarsa","15","0","201904"
"2019","05","Jakarta Selatan","Jagakarsa","17","0","201905"
"2019","06","Jakarta Selatan","Jagakarsa","18","0","201906"
"2019","07","Jakarta Selatan","Jagakarsa","8","0","201907"
"2019","08","Jakarta Selatan","Jagakarsa","9","0","201908"
"2019","09","Jakarta Selatan","Jagakarsa","0","0","201909"
"2019","10","Jakarta Selatan","Jagakarsa","0","0","201910"
"2019","11","Jakarta Selatan","Jagakarsa","1","0","201911"
"2019","12","Jakarta Selatan","Jagakarsa","4","0","201912"
"2019","01","Jakarta Selatan","Kebayoran Baru","31","0","201901"
"2019","02","Jakarta Selatan","Kebayoran Baru","40","0","201902"
"2019","03","Jakarta Selatan","Kebayoran Baru","42","0","201903"
"2019","04","Jakarta Selatan","Kebayoran Baru","15","0","201904"
"2019","05","Jakarta Selatan","Kebayoran Baru","10","0","201905"
"2019","06","Jakarta Selatan","Kebayoran Baru","4","0","201906"
"2019","07","Jakarta Selatan","Kebayoran Baru","7","0","201907"
"2019","08","Jakarta Selatan","Kebayoran Baru","3","0","201908"
"2019","09","Jakarta Selatan","Kebayoran Baru","0","0","201909"
"2019","10","Jakarta Selatan","Kebayoran Baru","5","0","201910"
"2019","11","Jakarta Selatan","Kebayoran Baru","5","0","201911"
"2019","12","Jakarta Selatan","Kebayoran Baru","5","0","201912"
"2019","01","Jakarta Selatan","Kebayoran Lama","52","0","201901"
"2019","02","Jakarta Selatan","Kebayoran Lama","54","0","201902"
"2019","03","Jakarta Selatan","Kebayoran Lama","38","0","201903"
"2019","04","Jakarta Selatan","Kebayoran Lama","17","0","201904"
"2019","05","Jakarta Selatan","Kebayoran Lama","33","0","201905"
"2019","06","Jakarta Selatan","Kebayoran Lama","16","0","201906"
"2019","07","Jakarta Selatan","Kebayoran Lama","5","0","201907"
"2019","08","Jakarta Selatan","Kebayoran Lama","3","0","201908"
"2019","09","Jakarta Selatan","Kebayoran Lama","1","0","201909"
"2019","10","Jakarta Selatan","Kebayoran Lama","2","0","201910"
"2019","11","Jakarta Selatan","Kebayoran Lama","2","0","201911"
"2019","12","Jakarta Selatan","Kebayoran Lama","2","0","201912"
"2019","01","Jakarta Selatan","Mampang Prapatan","22","0","201901"
"2019","02","Jakarta Selatan","Mampang Prapatan","35","0","201902"
"2019","03","Jakarta Selatan","Mampang Prapatan","47","0","201903"
"2019","04","Jakarta Selatan","Mampang Prapatan","33","0","201904"
"2019","05","Jakarta Selatan","Mampang Prapatan","21","0","201905"
"2019","06","Jakarta Selatan","Mampang Prapatan","8","0","201906"
"2019","07","Jakarta Selatan","Mampang Prapatan","5","0","201907"
"2019","08","Jakarta Selatan","Mampang Prapatan","4","0","201908"
"2019","09","Jakarta Selatan","Mampang Prapatan","0","0","201909"
"2019","10","Jakarta Selatan","Mampang Prapatan","4","0","201910"
"2019","11","Jakarta Selatan","Mampang Prapatan","3","0","201911"
"2019","12","Jakarta Selatan","Mampang Prapatan","5","0","201912"
"2019","01","Jakarta Selatan","Pancoran","11","0","201901"
"2019","02","Jakarta Selatan","Pancoran","29","0","201902"
"2019","03","Jakarta Selatan","Pancoran","39","0","201903"
"2019","04","Jakarta Selatan","Pancoran","30","0","201904"
"2019","05","Jakarta Selatan","Pancoran","19","0","201905"
"2019","06","Jakarta Selatan","Pancoran","16","0","201906"
"2019","07","Jakarta Selatan","Pancoran","6","0","201907"
"2019","08","Jakarta Selatan","Pancoran","2","0","201908"
"2019","09","Jakarta Selatan","Pancoran","2","0","201909"
"2019","10","Jakarta Selatan","Pancoran","0","0","201910"
"2019","11","Jakarta Selatan","Pancoran","1","0","201911"
"2019","12","Jakarta Selatan","Pancoran","2","0","201912"
"2019","01","Jakarta Selatan","Pasar Minggu","49","0","201901"
"2019","02","Jakarta Selatan","Pasar Minggu","39","0","201902"
"2019","03","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201903"
"2019","04","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201904"
"2019","05","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201905"
"2019","06","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201906"
"2019","07","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201907"
"2019","08","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201908"
"2019","09","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201909"
"2019","10","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","1","0","201910"
"2019","11","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201911"
"2019","12","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201912"
"2019","01","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","1","0","201901"
"2019","02","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201902"
"2019","03","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201903"
"2019","04","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201904"
"2019","05","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201905"
"2019","06","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201906"
"2019","07","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201907"
"2019","08","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201908"
"2019","09","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201909"
"2019","10","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","1","0","201910"
"2019","11","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","2","0","201911"
"2019","12","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201912"
"2019","03","Jakarta Selatan","Pasar Minggu","69","0","201903"
"2019","04","Jakarta Selatan","Pasar Minggu","45","0","201904"
"2019","05","Jakarta Selatan","Pasar Minggu","43","0","201905"
"2019","06","Jakarta Selatan","Pasar Minggu","23","0","201906"
"2019","07","Jakarta Selatan","Pasar Minggu","18","0","201907"
"2019","08","Jakarta Selatan","Pasar Minggu","7","0","201908"
"2019","09","Jakarta Selatan","Pasar Minggu","3","0","201909"
"2019","10","Jakarta Selatan","Pasar Minggu","1","0","201910"
"2019","11","Jakarta Selatan","Pasar Minggu","2","0","201911"
"2019","12","Jakarta Selatan","Pasar Minggu","1","0","201912"
"2019","01","Jakarta Selatan","Pesanggrahan","43","0","201901"
"2019","02","Jakarta Selatan","Pesanggrahan","43","0","201902"
"2019","03","Jakarta Selatan","Pesanggrahan","65","0","201903"
"2019","04","Jakarta Selatan","Pesanggrahan","30","0","201904"
"2019","05","Jakarta Selatan","Pesanggrahan","58","0","201905"
"2019","06","Jakarta Selatan","Pesanggrahan","44","0","201906"
"2019","07","Jakarta Selatan","Pesanggrahan","23","0","201907"
"2019","08","Jakarta Selatan","Pesanggrahan","5","0","201908"
"2019","09","Jakarta Selatan","Pesanggrahan","1","0","201909"
"2019","10","Jakarta Selatan","Pesanggrahan","3","0","201910"
"2019","11","Jakarta Selatan","Pesanggrahan","8","0","201911"
"2019","12","Jakarta Selatan","Pesanggrahan","7","0","201912"
"2019","01","Jakarta Selatan","Setia Budi","10","0","201901"
"2019","02","Jakarta Selatan","Setia Budi","24","0","201902"
"2019","03","Jakarta Selatan","Setia Budi","21","0","201903"
"2019","04","Jakarta Selatan","Setia Budi","10","0","201904"
"2019","05","Jakarta Selatan","Setia Budi","10","0","201905"
"2019","06","Jakarta Selatan","Setia Budi","4","0","201906"
"2019","07","Jakarta Selatan","Setia Budi","2","0","201907"
"2019","08","Jakarta Selatan","Setia Budi","1","0","201908"
"2019","09","Jakarta Selatan","Setia Budi","1","0","201909"
"2019","10","Jakarta Selatan","Setia Budi","4","0","201910"
"2019","11","Jakarta Selatan","Setia Budi","1","0","201911"
"2019","12","Jakarta Selatan","Setia Budi","1","0","201912"
"2019","01","Jakarta Selatan","Tebet","42","0","201901"
"2019","02","Jakarta Selatan","Tebet","41","0","201902"
"2019","03","Jakarta Selatan","Tebet","68","0","201903"
"2019","04","Jakarta Selatan","Tebet","26","0","201904"
"2019","05","Jakarta Selatan","Tebet","25","0","201905"
"2019","06","Jakarta Selatan","Tebet","21","0","201906"
"2019","07","Jakarta Selatan","Tebet","2","0","201907"
"2019","08","Jakarta Selatan","Tebet","1","0","201908"
"2019","09","Jakarta Selatan","Tebet","1","0","201909"
"2019","10","Jakarta Selatan","Tebet","1","0","201910"
"2019","11","Jakarta Selatan","Tebet","0","0","201911"
"2019","12","Jakarta Selatan","Tebet","1","0","201912"
"2019","01","Jakarta Timur","Cakung","27","0","201901"
"2019","02","Jakarta Timur","Cakung","54","0","201902"
"2019","03","Jakarta Timur","Cakung","65","0","201903"
"2019","04","Jakarta Timur","Cakung","54","0","201904"
"2019","05","Jakarta Timur","Cakung","77","0","201905"
"2019","06","Jakarta Timur","Cakung","61","0","201906"
"2019","07","Jakarta Timur","Cakung","15","0","201907"
"2019","08","Jakarta Timur","Cakung","2","0","201908"
"2019","09","Jakarta Timur","Cakung","4","0","201909"
"2019","10","Jakarta Timur","Cakung","0","0","201910"
"2019","06","Jakarta Timur","Kramat Jati","32","0","201906"
"2019","11","Jakarta Timur","Cakung","0","0","201911"
"2019","12","Jakarta Timur","Cakung","1","0","201912"
"2019","01","Jakarta Timur","Cipayung","50","0","201901"
"2019","02","Jakarta Timur","Cipayung","58","0","201902"
"2019","03","Jakarta Timur","Cipayung","95","0","201903"
"2019","04","Jakarta Timur","Cipayung","90","0","201904"
"2019","05","Jakarta Timur","Cipayung","64","0","201905"
"2019","06","Jakarta Timur","Cipayung","39","0","201906"
"2019","07","Jakarta Timur","Cipayung","13","0","201907"
"2019","08","Jakarta Timur","Cipayung","3","0","201908"
"2019","09","Jakarta Timur","Cipayung","7","0","201909"
"2019","10","Jakarta Timur","Cipayung","0","0","201910"
"2019","11","Jakarta Timur","Cipayung","3","0","201911"
"2019","12","Jakarta Timur","Cipayung","4","0","201912"
"2019","01","Jakarta Timur","Ciracas","44","0","201901"
"2019","02","Jakarta Timur","Ciracas","51","0","201902"
"2019","03","Jakarta Timur","Ciracas","64","0","201903"
"2019","04","Jakarta Timur","Ciracas","34","0","201904"
"2019","05","Jakarta Timur","Ciracas","79","0","201905"
"2019","06","Jakarta Timur","Ciracas","42","0","201906"
"2019","07","Jakarta Timur","Ciracas","21","0","201907"
"2019","08","Jakarta Timur","Ciracas","5","0","201908"
"2019","09","Jakarta Timur","Ciracas","0","0","201909"
"2019","10","Jakarta Timur","Ciracas","1","0","201910"
"2019","11","Jakarta Timur","Ciracas","3","0","201911"
"2019","12","Jakarta Timur","Ciracas","5","0","201912"
"2019","01","Jakarta Timur","Duren Sawit","32","0","201901"
"2019","02","Jakarta Timur","Duren Sawit","33","1","201902"
"2019","03","Jakarta Timur","Duren Sawit","53","0","201903"
"2019","04","Jakarta Timur","Duren Sawit","62","0","201904"
"2019","05","Jakarta Timur","Duren Sawit","107","0","201905"
"2019","06","Jakarta Timur","Duren Sawit","39","0","201906"
"2019","07","Jakarta Timur","Duren Sawit","13","0","201907"
"2019","08","Jakarta Timur","Duren Sawit","1","0","201908"
"2019","09","Jakarta Timur","Duren Sawit","1","0","201909"
"2019","10","Jakarta Timur","Duren Sawit","2","0","201910"
"2019","11","Jakarta Timur","Duren Sawit","2","0","201911"
"2019","12","Jakarta Timur","Duren Sawit","7","0","201912"
"2019","01","Jakarta Timur","Jatinegara","13","0","201901"
"2019","02","Jakarta Timur","Jatinegara","27","1","201902"
"2019","03","Jakarta Timur","Jatinegara","38","0","201903"
"2019","04","Jakarta Timur","Jatinegara","13","0","201904"
"2019","05","Jakarta Timur","Jatinegara","41","0","201905"
"2019","06","Jakarta Timur","Jatinegara","22","0","201906"
"2019","07","Jakarta Timur","Jatinegara","6","0","201907"
"2019","08","Jakarta Timur","Jatinegara","5","0","201908"
"2019","09","Jakarta Timur","Jatinegara","1","0","201909"
"2019","10","Jakarta Timur","Jatinegara","7","0","201910"
"2019","11","Jakarta Timur","Jatinegara","3","0","201911"
"2019","12","Jakarta Timur","Jatinegara","5","0","201912"
"2019","01","Jakarta Timur","Kramat Jati","16","0","201901"
"2019","02","Jakarta Timur","Kramat Jati","50","0","201902"
"2019","03","Jakarta Timur","Kramat Jati","71","0","201903"
"2019","04","Jakarta Timur","Kramat Jati","34","0","201904"
"2019","05","Jakarta Timur","Kramat Jati","65","0","201905"
"2019","07","Jakarta Timur","Kramat Jati","18","0","201907"
"2019","08","Jakarta Timur","Kramat Jati","5","0","201908"
"2019","09","Jakarta Timur","Kramat Jati","2","0","201909"
"2019","10","Jakarta Timur","Kramat Jati","2","0","201910"
"2019","11","Jakarta Timur","Kramat Jati","2","0","201911"
"2019","12","Jakarta Timur","Kramat Jati","4","0","201912"
"2019","01","Jakarta Timur","Makasar","10","0","201901"
"2019","02","Jakarta Timur","Makasar","18","0","201902"
"2019","03","Jakarta Timur","Makasar","25","0","201903"
"2019","04","Jakarta Timur","Makasar","14","0","201904"
"2019","05","Jakarta Timur","Makasar","27","0","201905"
"2019","06","Jakarta Timur","Makasar","15","0","201906"
"2019","07","Jakarta Timur","Makasar","7","0","201907"
"2019","08","Jakarta Timur","Makasar","2","0","201908"
"2019","09","Jakarta Timur","Makasar","0","0","201909"
"2019","10","Jakarta Timur","Makasar","0","0","201910"
"2019","11","Jakarta Timur","Makasar","2","0","201911"
"2019","12","Jakarta Timur","Makasar","2","0","201912"
"2019","01","Jakarta Timur","Matraman","27","0","201901"
"2019","02","Jakarta Timur","Matraman","60","0","201902"
"2019","03","Jakarta Timur","Matraman","83","0","201903"
"2019","04","Jakarta Timur","Matraman","35","0","201904"
"2019","05","Jakarta Timur","Matraman","45","0","201905"
"2019","06","Jakarta Timur","Matraman","19","0","201906"
"2019","07","Jakarta Timur","Matraman","9","0","201907"
"2019","08","Jakarta Timur","Matraman","7","0","201908"
"2019","09","Jakarta Timur","Matraman","2","0","201909"
"2019","10","Jakarta Timur","Matraman","0","0","201910"
"2019","11","Jakarta Timur","Matraman","2","0","201911"
"2019","12","Jakarta Timur","Matraman","0","0","201912"
"2019","01","Jakarta Timur","Pasar Rebo","40","0","201901"
"2019","02","Jakarta Timur","Pasar Rebo","60","0","201902"
"2019","03","Jakarta Timur","Pasar Rebo","90","0","201903"
"2019","04","Jakarta Timur","Pasar Rebo","53","0","201904"
"2019","05","Jakarta Timur","Pasar Rebo","71","0","201905"
"2019","06","Jakarta Timur","Pasar Rebo","29","0","201906"
"2019","07","Jakarta Timur","Pasar Rebo","21","0","201907"
"2019","08","Jakarta Timur","Pasar Rebo","1","0","201908"
"2019","09","Jakarta Timur","Pasar Rebo","3","0","201909"
"2019","10","Jakarta Timur","Pasar Rebo","3","0","201910"
"2019","11","Jakarta Timur","Pasar Rebo","5","0","201911"
"2019","12","Jakarta Timur","Pasar Rebo","2","0","201912"
"2019","01","Jakarta Timur","Pulo Gadung","21","0","201901"
"2019","02","Jakarta Timur","Pulo Gadung","47","0","201902"
"2019","03","Jakarta Timur","Pulo Gadung","58","0","201903"
"2019","04","Jakarta Timur","Pulo Gadung","45","0","201904"
"2019","05","Jakarta Timur","Pulo Gadung","45","0","201905"
"2019","06","Jakarta Timur","Pulo Gadung","22","0","201906"
"2019","07","Jakarta Timur","Pulo Gadung","4","0","201907"
"2019","08","Jakarta Timur","Pulo Gadung","1","0","201908"
"2019","09","Jakarta Timur","Pulo Gadung","0","0","201909"
"2019","10","Jakarta Timur","Pulo Gadung","1","0","201910"
"2019","11","Jakarta Timur","Pulo Gadung","1","0","201911"
"2019","12","Jakarta Timur","Pulo Gadung","1","0","201912"
"2019","01","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201901"
"2019","02","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","1","0","201902"
"2019","01","Jakarta Pusat","Cempaka Putih","4","0","201901"
"2019","02","Jakarta Pusat","Cempaka Putih","14","0","201902"
"2019","03","Jakarta Pusat","Cempaka Putih","14","0","201903"
"2019","04","Jakarta Pusat","Cempaka Putih","9","0","201904"
"2019","05","Jakarta Pusat","Cempaka Putih","15","0","201905"
"2019","06","Jakarta Pusat","Cempaka Putih","2","0","201906"
"2019","07","Jakarta Pusat","Cempaka Putih","2","0","201907"
"2019","08","Jakarta Pusat","Cempaka Putih","1","0","201908"
"2019","09","Jakarta Pusat","Cempaka Putih","0","0","201909"
